icao24,callsign,dep_airport,arr_airport,firstseen,lastseen,day,event_ts,flight_duration_sec,dep_horiz_m,dep_vert_m,arr_horiz_m,arr_vert_m,dep_cand,arr_cand
0ad85d,AAL3797,LPPT,EDDM,1683994427,1684012216,1683932400,2023-05-13 18:13:47,17789,22173,7977,8370,134,1,2
0ad993,QFA1468,ENGM,WSSS,1703557652,1703605854,1703545200,2023-12-26 03:27:32,48202,38845,4003,15138,2777,5,2
0adb06,QFA3229,KATL,LFPG,1687424660,1687442418,1687388400,2023-06-22 11:04:20,17758,45655,7771,37378,3082,4,4
0adce6,EZY5971,YSSY,RJTT,1692945020,1692948780,1692918000,2023-08-25 08:30:20,3760,45081,5541,32887,7151,5,5
0add8f,AAL3565,LOWW,KORD,1685107403,1685126790,1685055600,2023-05-26 15:23:23,19387,23764,2549,7897,2657,1,2
0adfd1,EZY6933,YSSY,KATL,1675552502,1675603362,1675551600,2023-02-05 00:15:02,50860,17041,8803,7928,9944,5,1
0ae200,SWA1147,EDDF,EGKK,1676599430,1676609376,1676588400,2023-02-17 03:03:50,9946,20371,7966,23804,5532,2,2
0ae24a,EZY6449,LHBP,OTHH,1683454925,1683482206,1683414000,2023-05-07 12:22:05,27281,34436,1126,14680,2979,4,5
0ae31d,QTR7879,RJTT,KORD,1698412181,1698419688,1698361200,2023-10-27 15:09:41,7507,13202,2083,12599,970,1,4
0ae598,BAW2008,LFPO,LOWW,1699634090,1699648969,1699570800,2023-11-10 17:34:50,14879,39154,3861,38838,9952,1,5
0ae60b,RYR5803,OTHH,KATL,1690880936,1690899006,1690844400,2023-08-01 11:08:56,18070,6616,2316,3000,3533,2,1
0ae681,DLH6283,EDDF,ENGM,1702451513,1702477453,1702422000,2023-12-13 08:11:53,25940,46525,8245,21947,856,4,2
0ae800,DLH318,KDEN,VHHH,1676097800,1676110634,1676070000,2023-02-11 07:43:20,12834,5131,6983,15940,116,5,3
0ae83a,AAL6520,EDDM,WSSS,1682390717,1682427727,1682377200,2023-04-25 04:45:17,37010,26692,3084,44266,5483,1,4
0ae912,AAL3181,KDFW,LHBP,1677126074,1677129941,1677106800,2023-02-23 05:21:14,3867,29043,2507,46702,1070,3,5
0aeb07,ACA942,LEMD,KDFW,1674865421,1674905916,1674860400,2023-01-28 01:23:41,40495,37922,1083,8643,1163,1,5
0aebe1,SIA8023,EGKK,LHBP,1695142580,1695196497,1695078000,2023-09-19 18:56:20,53917,36849,1111,14195,5659,2,4
0aec78,SWA4584,LPPT,EGKK,1675849541,1675869023,1675810800,2023-02-08 10:45:41,19482,14212,1342,27070,3158,3,3
0aee60,ACA8012,EHAM,KORD,1676808107,1676855567,1676761200,2023-02-19 13:01:47,47460,43311,6964,40761,8712,1,4
0aef14,ACA9897,LIRF,RJTT,1692454448,1692501711,1692399600,2023-08-19 16:14:08,47263,44302,1424,33429,7511,4,1
0af2b0,ACA7427,EDDF,EFHK,1681487630,1681518443,1681426800,2023-04-14 17:53:50,30813,6462,2127,5550,4627,3,5
0af35f,SWA8492,OTHH,KATL,1698884756,1698914491,1698879600,2023-11-02 01:25:56,29735,25413,4353,43402,5430,2,3
0af3c5,QFA1820,LOWW,EDDF,1692803354,1692805746,1692745200,2023-08-23 17:09:14,2392,11757,1340,27829,546,5,3
0af452,RYR6084,LFPG,OTHH,1677305963,1677337099,1677279600,2023-02-25 07:19:23,31136,35352,9617,46103,3432,2,2
0af617,RYR9256,EDDF,ENGM,1685694899,1685729500,1685660400,2023-06-02 10:34:59,34601,18527,1274,28296,1405,1,1
0af69d,UAL1544,EPWA,KDFW,1692848531,1692897807,1692831600,2023-08-24 05:42:11,49276,33549,4686,33706,5352,2,5
0af732,UAL8924,EGLL,LPPT,1683502691,1683510992,1683500400,2023-05-08 01:38:11,8301,43012,6344,29838,1527,5,2
0af8ff,DAL3136,EHAM,KDEN,1679766326,1679808651,1679698800,2023-03-25 18:45:26,42325,28620,4075,7113,6501,5,4
0af93d,UAE3060,YSSY,OTHH,1700816501,1700852223,1700780400,2023-11-24 10:01:41,35722,21255,6668,31267,9019,5,3
0af98b,QFA4648,LKPR,KDEN,1687707395,1687735664,1687647600,2023-06-25 17:36:35,28269,21294,5446,10872,2043,5,4
0afa60,AAL9958,LEMD,RJTT,1677588968,1677594865,1677538800,2023-02-28 13:56:08,5897,9792,695,45796,5936,4,3
0afce6,RYR1260,EDDM,OMDB,1688553956,1688580085,1688511600,2023-07-05 12:45:56,26129,36172,2061,40890,1367,1,5
0afe10,RYR9511,VHHH,KDFW,1680192719,1680233362,1680130800,2023-03-30 18:11:59,40643,9129,9408,3776,1890,1,3
0affc3,SWA3161,EDDF,KDEN,1701522512,1701557092,1701471600,2023-12-02 14:08:32,34580,46679,9745,23736,1443,2,4
0b022c,RYR2368,LKPR,LFPG,1681408949,1681438899,1681340400,2023-04-13 20:02:29,29950,23515,9580,34634,5021,2,2
0b023b,QTR1162,KDEN,VHHH,1691425679,1691438877,1691362800,2023-08-07 18:27:59,13198,35058,4586,25383,6528,2,5
0b027c,QTR287,LOWW,ENGM,1679893265,1679919631,1679871600,2023-03-27 07:01:05,26366,34640,9924,9140,8188,2,1
0b039f,AFR1907,WSSS,KLAX,1692968354,1692977101,1692918000,2023-08-25 14:59:14,8747,32442,1599,14690,8393,4,1
0b044d,AFR1284,KJFK,LFPO,1687191074,1687196934,1687129200,2023-06-19 18:11:14,5860,5308,604,32556,4419,5,5
0b0479,AFR8742,OTHH,YSSY,1693829915,1693834940,1693782000,2023-09-04 14:18:35,5025,25808,7136,5069,692,1,4
0b0539,QTR4529,LSZH,EHAM,1685017580,1685059307,1684969200,2023-05-25 14:26:20,41727,48887,9011,2445,9157,1,5
0b054e,QFA8957,EDDF,EGKK,1698086459,1698092154,1698015600,2023-10-23 20:40:59,5695,6257,9005,11109,8050,5,1
0b06ee,AFR3983,LFPO,WSSS,1701510641,1701557362,1701471600,2023-12-02 10:50:41,46721,4984,7174,18952,5209,3,4
0b096d,DLH729,YSSY,KATL,1693727705,1693764238,1693695600,2023-09-03 09:55:05,36533,30790,9788,34758,7259,3,3
0b09be,DLH1898,YSSY,LHBP,1677766664,1677780425,1677711600,2023-03-02 15:17:44,13761,46881,9080,32173,2597,3,4
0b0aa7,AFR7979,LPPT,EGLL,1672833557,1672885905,1672786800,2023-01-04 12:59:17,52348,20177,5350,2303,4614,2,3
0b0d88,AFR1160,EPWA,LKPR,1690509416,1690557840,1690498800,2023-07-28 03:56:56,48424,46353,3310,15973,4296,1,5
0b1114,AFR1231,WSSS,EGLL,1701826448,1701832226,1701817200,2023-12-06 02:34:08,5778,32863,7211,36646,704,5,5
0b111b,SIA2775,LIRF,LEMD,1677566603,1677615035,1677538800,2023-02-28 07:43:23,48432,47431,7247,12874,5061,3,2
0b1228,SWA4398,LKPR,EFHK,1695520895,1695571723,1695510000,2023-09-24 04:01:35,50828,14971,3037,38012,7469,2,3
0b1277,QTR5752,ENGM,EPWA,1693503248,1693519124,1693436400,2023-08-31 19:34:08,15876,31205,2306,34538,3651,2,2
0b13ca,AAL9652,KATL,LIRF,1673542193,1673550021,1673478000,2023-01-12 17:49:53,7828,11162,5880,17511,7574,1,2
0b1646,BAW4407,KDFW,OTHH,1682772731,1682810448,1682722800,2023-04-29 14:52:11,37717,39591,1842,16727,8271,4,4
0b1a9d,BAW6561,WSSS,EKCH,1690911182,1690925305,1690844400,2023-08-01 19:33:02,14123,12537,1185,19657,3669,2,4
0b1bb2,SIA6790,LHBP,LEBL,1684582919,1684594613,1684537200,2023-05-20 13:41:59,11694,8007,3876,36292,7168,3,3
0b1c1d,SIA8042,EPWA,KDFW,1700612075,1700638209,1700607600,2023-11-22 01:14:35,26134,43097,1227,24097,914,5,1
0b1c5b,UAL7457,WSSS,RJTT,1681637021,1681681813,1681599600,2023-04-16 11:23:41,44792,37525,1927,12987,8250,3,4
0b1e20,ACA1107,ENGM,VHHH,1679288447,1679300081,1679266800,2023-03-20 06:00:47,11634,12778,8087,24676,3276,5,5
0b1ec0,BAW7548,EHAM,LEMD,1674198884,1674235021,1674169200,2023-01-20 08:14:44,36137,27298,9731,22220,5904,3,3
0b22d5,QFA6031,LKPR,LEBL,1699498535,1699520212,1699484400,2023-11-09 03:55:35,21677,22157,3256,49629,822,1,3
0b24e6,BAW4081,EFHK,ESSA,1698415415,1698455560,1698361200,2023-10-27 16:03:35,40145,18999,6167,10480,2176,3,5
0b25be,QFA525,WSSS,KLAX,1686669494,1686707987,1686610800,2023-06-13 17:18:14,38493,9392,938,31526,3692,3,4
0b2718,UAL3302,KLAX,YSSY,1682296061,1682300998,1682290800,2023-04-24 02:27:41,4937,24828,6865,8137,9475,5,1
0b278e,AAL5112,KLAX,KDEN,1675963199,1675991351,1675897200,2023-02-09 18:19:59,28152,44892,9234,26720,7166,1,4
0b279f,EZY7065,OMDB,EDDM,1679285516,1679316575,1679266800,2023-03-20 05:11:56,31059,11775,3547,38447,6089,5,3
0b29f3,EZY7924,KJFK,EGKK,1702537268,1702568980,1702508400,2023-12-14 08:01:08,31712,32052,1599,16068,7354,1,4
0b2d02,EZY6999,KDEN,YSSY,1687335800,1687373901,1687302000,2023-06-21 10:23:20,38101,3715,2077,38513,131,2,5
0b2e48,QTR4546,OMDB,VHHH,1700245133,1700255494,1700175600,2023-11-17 19:18:53,10361,29423,8342,40725,1697,5,2
0b31f9,DLH9613,WSSS,LFPG,1683178736,1683186689,1683154800,2023-05-04 07:38:56,7953,18806,2067,27766,771,2,5
0b341a,SIA7675,ESSA,KORD,1685106308,1685156242,1685055600,2023-05-26 15:05:08,49934,36269,4167,24982,9090,5,3
0b3661,BAW2701,KORD,LFPG,1682246828,1682275901,1682204400,2023-04-23 12:47:08,29073,35540,9682,25903,6321,4,2
0b37bf,BAW2037,KATL,LHBP,1680613340,1680661206,1680562800,2023-04-04 15:02:20,47866,43193,9583,32882,492,1,4
0b3b29,AAL5469,KDEN,WSSS,1684682684,1684729094,1684623600,2023-05-21 17:24:44,46410,49416,4178,33119,6424,2,1
0b3ef1,DAL8008,KJFK,LIRF,1688008700,1688021322,1687993200,2023-06-29 05:18:20,12622,25394,1748,29119,3355,4,1
0b3f34,RYR8249,LOWW,OMDB,1690684529,1690697677,1690671600,2023-07-30 04:35:29,13148,44352,4526,47086,2871,5,4
0b41ce,SWA691,RJTT,LSZH,1690538078,1690566512,1690498800,2023-07-28 11:54:38,28434,7014,110,46492,9813,3,4
0b4251,ACA9915,LFPG,KDEN,1699279853,1699320570,1699225200,2023-11-06 15:10:53,40717,26623,2258,1598,5019,3,1
0b459c,SWA702,KDFW,EFHK,1676642495,1676670504,1676588400,2023-02-17 15:01:35,28009,8894,3827,28679,8478,2,3
0b47bb,ACA7207,EHAM,LEMD,1690804178,1690830920,1690758000,2023-07-31 13:49:38,26742,41239,8302,9556,3651,4,2
0b4941,DLH985,ENGM,WSSS,1702522253,1702524366,1702508400,2023-12-14 03:50:53,2113,49228,9290,27677,1025,2,5
0b4e2a,UAL5265,LPPT,LEMD,1701213986,1701242381,1701212400,2023-11-29 00:26:26,28395,28397,255,8043,2112,3,5
0b4fb2,UAL3484,KLAX,LEBL,1677754013,1677778706,1677711600,2023-03-02 11:46:53,24693,43852,7120,48853,7839,3,3
0b5125,AFR4962,ENGM,KDFW,1694250395,1694286652,1694214000,2023-09-09 11:06:35,36257,42986,4816,49222,1827,2,3
0b5211,UAL2622,LFPG,KDFW,1698536663,1698543174,1698534000,2023-10-29 01:44:23,6511,3891,3450,4998,7942,4,2
0b53a4,BAW4014,LFPO,OTHH,1692851540,1692875721,1692831600,2023-08-24 06:32:20,24181,4407,6116,19152,7003,2,1
0b53c8,RYR2251,RJTT,LOWW,1679129693,1679172812,1679094000,2023-03-18 09:54:53,43119,2509,5236,33552,5970,5,3
0b53e2,SIA2785,EPWA,YSSY,1701528878,1701551702,1701471600,2023-12-02 15:54:38,22824,33619,1948,22068,4731,5,1
0b5605,AAL5637,LEBL,LPPT,1688616842,1688621014,1688598000,2023-07-06 06:14:02,4172,22977,3054,36024,5642,5,2
0b57d7,ACA5094,ENGM,OMDB,1701905480,1701921827,1701903600,2023-12-07 00:31:20,16347,42199,6886,15130,6313,1,3
0b5915,UAE8349,LSZH,EPWA,1692081824,1692109838,1692054000,2023-08-15 08:43:44,28014,44465,1140,18213,4050,5,4
0b5cdf,DLH7129,KJFK,EDDM,1685753093,1685776288,1685746800,2023-06-03 02:44:53,23195,7391,2738,26692,4944,3,3
0b5df1,QFA8491,KATL,EGLL,1697583737,1697613416,1697583600,2023-10-18 01:02:17,29679,27725,8576,12631,2470,2,1
0b5e7d,QFA1654,LIRF,LSZH,1677517748,1677536581,1677452400,2023-02-27 18:09:08,18833,16397,9017,33578,2847,3,4
0b6338,SWA5307,KLAX,LEBL,1682425130,1682474398,1682377200,2023-04-25 14:18:50,49268,38479,4606,14967,5204,2,3
0b6434,DLH6108,EFHK,EPWA,1696303025,1696350145,1696287600,2023-10-03 05:17:05,47120,29856,5799,18393,8412,5,2
0b6676,UAE4028,YSSY,LHBP,1683476717,1683515902,1683414000,2023-05-07 18:25:17,39185,40763,3757,21709,3646,4,3
0b6748,EZY8505,OTHH,EDDF,1686481199,1686512201,1686438000,2023-06-11 12:59:59,31002,34973,9387,34516,8489,2,2
0b6767,SWA2446,LEBL,LHBP,1683134900,1683169264,1683068400,2023-05-03 19:28:20,34364,35370,8196,970,7568,2,4
0b699d,AFR9044,LSZH,LEMD,1694004635,1694030685,1693954800,2023-09-06 14:50:35,26050,5249,4622,27949,4791,1,3
0b6b1a,DAL4361,LPPT,EFHK,1681578761,1681621648,1681513200,2023-04-15 19:12:41,42887,3623,3467,39900,3927,1,5
0b6f24,AFR9692,LEBL,RJTT,1681087028,1681132570,1681081200,2023-04-10 02:37:08,45542,30790,6674,809,387,4,1
0b703c,BAW486,ENGM,EHAM,1695708596,1695730377,1695682800,2023-09-26 08:09:56,21781,24755,1742,35457,8742,2,5
0b734e,UAL3519,KDFW,LFPG,1674221939,1674257488,1674169200,2023-01-20 14:38:59,35549,16941,3987,49907,543,5,5
0b74b2,QFA2413,EHAM,LFPO,1690114643,1690143736,1690066800,2023-07-23 14:17:23,29093,46455,2504,36904,9302,5,3
0b74d3,QFA7835,LPPT,LHBP,1676465540,1676518282,1676415600,2023-02-15 13:52:20,52742,28390,2108,29553,3899,2,3
0b7559,EZY349,LHBP,EDDM,1690911356,1690952040,1690844400,2023-08-01 19:35:56,40684,28334,1947,10290,2372,3,4
0b762e,UAL2477,KLAX,EGLL,1678411142,1678426847,1678402800,2023-03-10 02:19:02,15705,17570,9734,31777,5923,4,1
0b77e3,AFR822,LEBL,EDDM,1694242166,1694251525,1694214000,2023-09-09 08:49:26,9359,37569,392,22191,6331,4,5
0b79a0,EZY2892,LEMD,LEBL,1678010693,1678023881,1677970800,2023-03-05 11:04:53,13188,43569,4675,8167,9447,5,2
0b7a30,BAW525,ENGM,YSSY,1703239580,1703242340,1703199600,2023-12-22 11:06:20,2760,39474,7285,42689,7671,1,2
0b809e,UAL4247,EGLL,VHHH,1673976968,1674006573,1673910000,2023-01-17 18:36:08,29605,22204,2733,29903,2202,3,5
0b8131,BAW2053,VHHH,LFPO,1697019002,1697032854,1696978800,2023-10-11 12:10:02,13852,16108,2556,30765,1504,1,2
0b81bf,UAL762,VHHH,EHAM,1679324522,1679340473,1679266800,2023-03-20 16:02:02,15951,17190,2916,30176,10000,4,4
0b8516,QTR9277,EKCH,LFPG,1703892074,1703928196,1703890800,2023-12-30 00:21:14,36122,19719,9740,12245,1595,5,1
0b852e,SIA5633,WSSS,KDEN,1702146785,1702172199,1702076400,2023-12-09 19:33:05,25414,25673,5577,1644,7063,4,5
0b8949,SWA4123,WSSS,RJTT,1688392769,1688433283,1688338800,2023-07-03 15:59:29,40514,11605,5239,15874,2378,1,4
0b8959,AFR3185,LHBP,EDDM,1690702655,1690742717,1690671600,2023-07-30 09:37:35,40062,13934,2831,40517,5117,2,3
0b89d0,QFA6388,EHAM,LIRF,1688641928,1688689895,1688598000,2023-07-06 13:12:08,47967,16501,1091,6706,8760,5,3
0b8ac4,DAL3856,EGLL,KJFK,1693702970,1693711269,1693695600,2023-09-03 03:02:50,8299,37993,2269,43414,4046,3,2
0b8ba9,QFA1256,EKCH,LFPO,1703093618,1703114219,1703026800,2023-12-20 18:33:38,20601,13128,4621,38741,58,1,2
0b8cb0,SWA7889,WSSS,VHHH,1685957885,1685998333,1685919600,2023-06-05 11:38:05,40448,26737,1078,20573,8745,4,1
0b8cca,QTR6267,VHHH,KATL,1675015922,1675022033,1674946800,2023-01-29 19:12:02,6111,34175,414,16605,3678,5,2
0b8d3c,EZY7653,LOWW,ESSA,1679204102,1679219508,1679180400,2023-03-19 06:35:02,15406,18964,7594,18683,3321,2,1
0b8d58,RYR6760,EKCH,WSSS,1703915396,1703929633,1703890800,2023-12-30 06:49:56,14237,39912,9930,37015,9463,1,1
0b8d8d,DAL4194,LOWW,LEMD,1679712431,1679759209,1679698800,2023-03-25 03:47:11,46778,24108,480,29351,379,1,4
0b8f30,SWA159,EFHK,EDDM,1689376892,1689401856,1689375600,2023-07-15 01:21:32,24964,1128,3143,35827,9585,4,1
0b9015,DLH756,LSZH,KJFK,1685836574,1685839520,1685833200,2023-06-04 01:56:14,2946,41547,3602,25100,1720,1,3
0b90c9,SWA1970,EKCH,EHAM,1687709630,1687757284,1687647600,2023-06-25 18:13:50,47654,38481,8800,14204,8965,2,4
0b92f2,BAW2498,EDDF,LEMD,1683566294,1683613914,1683500400,2023-05-08 19:18:14,47620,24408,1528,43900,9786,2,5
0b98cb,AFR5772,LKPR,KDFW,1682951546,1682985967,1682895600,2023-05-01 16:32:26,34421,48978,9025,48731,5509,4,3
0b9903,ACA877,KATL,EGLL,1698716783,1698723686,1698706800,2023-10-31 02:46:23,6903,7110,4197,28522,300,2,2
0b9a28,QFA6949,LFPO,VHHH,1678404311,1678407691,1678402800,2023-03-10 00:25:11,3380,22304,9081,45500,3985,4,4
0b9aaf,DAL1527,ESSA,EHAM,1690450664,1690462801,1690412400,2023-07-27 11:37:44,12137,44208,3889,21419,4955,5,1
0b9d5b,DLH1476,EKCH,YSSY,1696565270,1696579532,1696546800,2023-10-06 06:07:50,14262,37431,5525,33161,8732,1,4
0b9e21,QFA7374,LOWW,WSSS,1703466623,1703513504,1703458800,2023-12-25 02:10:23,46881,8601,6046,1074,8611,4,3
0b9f25,ACA9666,LSZH,LHBP,1680695012,1680736622,1680649200,2023-04-05 13:43:32,41610,47367,9084,44274,1006,5,4
0b9f42,DLH849,LIRF,LPPT,1703232005,1703246733,1703199600,2023-12-22 09:00:05,14728,33518,491,30258,7246,1,3
0b9f8c,RYR401,ESSA,LKPR,1673432603,1673477921,1673391600,2023-01-11 11:23:23,45318,28339,9999,5759,3922,4,3
0ba13e,UAE6293,ENGM,EGLL,1674573818,1674604054,1674514800,2023-01-24 16:23:38,30236,17085,4043,19867,7772,3,3
0ba156,DAL9299,LFPO,VHHH,1676715473,1676731399,1676674800,2023-02-18 11:17:53,15926,48046,7110,37732,7370,3,1
0ba260,RYR1970,EPWA,KDFW,1699338419,1699390291,1699311600,2023-11-07 07:26:59,51872,17073,1089,18150,4421,2,2
0ba2dd,SIA4317,EDDM,EHAM,1687012637,1687036997,1686956400,2023-06-17 16:37:17,24360,12162,1073,3359,9128,3,2
0ba332,DAL8646,LKPR,KDFW,1676393441,1676406070,1676329200,2023-02-14 17:50:41,12629,18368,9868,49239,8871,5,1
0ba50b,QFA7414,EHAM,EGLL,1679915270,1679967838,1679871600,2023-03-27 13:07:50,52568,34479,8771,9269,4229,4,4
0ba5b6,UAE2417,KJFK,LFPO,1673865035,1673868052,1673823600,2023-01-16 11:30:35,3017,33707,7849,32427,5966,5,4
0ba5b6,DAL1777,EDDF,OMDB,1687277861,1687320570,1687215600,2023-06-20 18:17:41,42709,42248,9662,15510,3334,1,3
0ba683,QTR8251,LEMD,LFPG,1694672918,1694696109,1694646000,2023-09-14 08:28:38,23191,12197,3141,39283,9609,4,3
0ba6db,RYR7678,YSSY,VHHH,1687962449,1688005492,1687906800,2023-06-28 16:27:29,43043,45773,9151,6562,1944,5,4
0ba733,SWA6996,KORD,EPWA,1672620416,1672660432,1672614000,2023-01-02 01:46:56,40016,9211,2267,17216,8389,1,2
0ba8c2,AFR8446,KATL,LIRF,1701858665,1701877397,1701817200,2023-12-06 11:31:05,18732,34744,9177,16631,6120,5,1
0ba8ed,EZY1002,KATL,LFPO,1699232006,1699241378,1699225200,2023-11-06 01:53:26,9372,34856,5446,45852,3507,3,2
0ba99f,AAL8754,EKCH,EGLL,1695101381,1695109661,1695078000,2023-09-19 07:29:41,8280,46851,9353,21748,4854,5,5
0bacb3,EZY3384,KDFW,OTHH,1681208777,1681252975,1681167600,2023-04-11 12:26:17,44198,30536,9926,2901,4056,4,1
0bacf7,ACA8284,KDEN,LIRF,1678071794,1678110548,1678057200,2023-03-06 04:03:14,38754,10347,4670,45402,4883,5,2
0bb13f,EZY3392,LHBP,EDDF,1683597722,1683605611,1683586800,2023-05-09 04:02:02,7889,28460,7172,42387,1501,4,5
0bb71f,BAW6191,EPWA,ENGM,1700272094,1700305079,1700262000,2023-11-18 02:48:14,32985,10682,1089,4928,7990,4,3
0bb7f3,DAL620,ENGM,RJTT,1702287272,1702300637,1702249200,2023-12-11 10:34:32,13365,8237,3703,47263,7764,1,5
0bb808,SIA1193,ENGM,LKPR,1689483707,1689506469,1689462000,2023-07-16 07:01:47,22762,36634,2576,33615,8691,2,5
0bbaa9,DAL1801,LHBP,EGLL,1699590458,1699642391,1699570800,2023-11-10 05:27:38,51933,4409,9623,4675,804,2,4
0bbae0,AFR7842,KATL,KDEN,1703386094,1703417166,1703372400,2023-12-24 03:48:14,31072,923,1275,41462,2315,1,3
0bbc7b,QFA668,YSSY,LEBL,1681833851,1681878415,1681772400,2023-04-18 18:04:11,44564,25733,8678,12081,4323,3,4
0bbcaa,UAL7466,EKCH,WSSS,1698906725,1698949487,1698879600,2023-11-02 07:32:05,42762,22662,724,558,6790,2,5
0bbd2b,UAL853,LEBL,KJFK,1683358349,1683383301,1683327600,2023-05-06 09:32:29,24952,11488,5068,44575,8201,4,4
0bbe64,EZY5177,EPWA,LHBP,1703328035,1703378451,1703286000,2023-12-23 11:40:35,50416,45384,47,46863,4866,3,1
0bc142,UAE6498,EDDF,WSSS,1673774450,1673781711,1673737200,2023-01-15 10:20:50,7261,26792,8245,27812,2379,1,3
0bc173,AAL3618,LOWW,KDEN,1679067383,1679073091,1679007600,2023-03-17 16:36:23,5708,19688,7197,27222,6956,4,5
0bc345,UAL9181,EDDM,KJFK,1675785401,1675827382,1675724400,2023-02-07 16:56:41,41981,14109,2254,8790,7073,2,1
0bc4e4,UAE1312,LOWW,LSZH,1672551128,1672601323,1672527600,2023-01-01 06:32:08,50195,14290,6945,26898,8157,1,5
0bc62b,AAL1490,LOWW,YSSY,1689170345,1689190565,1689116400,2023-07-12 15:59:05,20220,12402,9848,21130,9928,1,5
0bc6ff,BAW3479,EDDF,EPWA,1701476303,1701507105,1701471600,2023-12-02 01:18:23,30802,32130,21,23729,9980,5,3
0bcabf,AAL7336,EKCH,WSSS,1692693578,1692745171,1692658800,2023-08-22 10:39:38,51593,5794,9867,3239,2683,2,3
0bcd5d,ACA7562,ESSA,YSSY,1678885469,1678937215,1678834800,2023-03-15 14:04:29,51746,30247,2345,3255,4735,4,5
0bd328,RYR157,EDDM,LKPR,1679734697,1679746630,1679698800,2023-03-25 09:58:17,11933,26661,3515,28214,2161,1,3
0bd353,ACA8143,OMDB,EFHK,1692277262,1692284834,1692226800,2023-08-17 15:01:02,7572,17788,8712,31503,3102,3,5
0bd3f7,QTR8743,LSZH,VHHH,1676546822,1676570995,1676502000,2023-02-16 12:27:02,24173,25271,4165,38904,8768,5,3
0bd822,DAL918,KLAX,EFHK,1679186360,1679196129,1679180400,2023-03-19 01:39:20,9769,5440,5971,43150,3553,2,1
0bda12,AAL8957,KLAX,EKCH,1696914194,1696962333,1696892400,2023-10-10 07:03:14,48139,38374,4103,32358,9730,3,3
0bda32,UAE889,LOWW,EHAM,1686319985,1686346141,1686265200,2023-06-09 16:13:05,26156,48330,2013,13049,1078,4,4
0bdbb0,SWA3627,EGKK,LPPT,1679119208,1679136619,1679094000,2023-03-18 07:00:08,17411,44094,6280,44583,59,2,3
0bdbda,DAL9509,LPPT,LEMD,1698283478,1698325355,1698274800,2023-10-26 03:24:38,41877,41815,956,30914,914,1,1
0bde24,UAE723,VHHH,LFPO,1694514854,1694533047,1694473200,2023-09-12 12:34:14,18193,2893,3159,4479,1543,2,1
0bdfa6,DAL6431,ESSA,EDDM,1692881756,1692923381,1692831600,2023-08-24 14:55:56,41625,3203,5177,12501,6232,4,1
0be158,QTR8623,LSZH,ESSA,1694284781,1694321677,1694214000,2023-09-09 20:39:41,36896,29198,143,21276,4616,2,4
0be1cd,EZY4228,EGKK,EHAM,1694174825,1694196870,1694127600,2023-09-08 14:07:05,22045,30924,1502,4627,721,3,2
0be304,QFA2421,EHAM,LSZH,1696471784,1696518185,1696460400,2023-10-05 04:09:44,46401,40673,4727,47962,8993,4,2
0be521,RYR5081,EPWA,LFPG,1699507352,1699545946,1699484400,2023-11-09 06:22:32,38594,47649,8870,49875,2298,5,5
0be6c8,QFA9516,LFPG,EDDF,1700785808,1700803780,1700780400,2023-11-24 01:30:08,17972,23924,8435,36190,6957,1,1
0beab4,ACA2904,LSZH,LEBL,1679424596,1679462153,1679353200,2023-03-21 19:49:56,37557,28915,1133,41856,5405,1,3
0bf0d4,UAL5223,KDFW,LPPT,1693637918,1693668389,1693609200,2023-09-02 08:58:38,30471,2155,8113,32434,6880,5,2
0bf62b,RYR1675,EDDF,LFPO,1675622336,1675662937,1675551600,2023-02-05 19:38:56,40601,19740,5650,45443,2404,5,3
0bf66f,UAL183,EGKK,KDEN,1686697799,1686707173,1686697200,2023-06-14 01:09:59,9374,37468,7824,27997,6310,5,2
0bf9d6,AFR3107,LEBL,ENGM,1692199853,1692210416,1692140400,2023-08-16 17:30:53,10563,38288,7645,4961,3806,3,2
0bfab0,QFA5635,LHBP,YSSY,1697939342,1697963554,1697929200,2023-10-22 03:49:02,24212,22903,4587,39476,1170,2,3
0bfbf7,QTR1017,EHAM,VHHH,1696424483,1696475886,1696374000,2023-10-04 15:01:23,51403,39493,4454,21711,4562,2,2
0bfd82,QFA997,OTHH,LSZH,1682957939,1682966925,1682895600,2023-05-01 18:18:59,8986,6410,3842,48764,224,3,4
0bfe70,EZY8660,KJFK,KLAX,1677147791,1677194180,1677106800,2023-02-23 11:23:11,46389,675,554,48675,5094,2,5
0c058f,UAE5899,RJTT,ESSA,1686698300,1686727333,1686697200,2023-06-14 01:18:20,29033,30046,4950,7626,1740,4,1
0c05ea,SWA3232,EHAM,LSZH,1696577501,1696588885,1696546800,2023-10-06 09:31:41,11384,9515,4046,12013,9045,4,4
0c060d,QTR9334,LSZH,LHBP,1675596257,1675640693,1675551600,2023-02-05 12:24:17,44436,6934,9370,32604,6138,2,5
0c0788,DLH9253,WSSS,KDEN,1700039045,1700061761,1700002800,2023-11-15 10:04:05,22716,12540,3983,8455,545,2,1
0c0826,DAL8281,LOWW,VHHH,1680005279,1680055457,1679958000,2023-03-28 14:07:59,50178,28409,3506,18128,8332,5,2
0c0b20,BAW1790,LEMD,LHBP,1688950709,1688994536,1688943600,2023-07-10 02:58:29,43827,25968,1617,44198,8352,1,5
0c0bae,SIA7780,EHAM,KDEN,1703520785,1703561268,1703458800,2023-12-25 17:13:05,40483,43381,1199,21860,2427,4,2
