icao24,callsign,dep_airport,arr_airport,firstseen,lastseen,day,event_ts,flight_duration_sec,dep_horiz_m,dep_vert_m,arr_horiz_m,arr_vert_m,dep_cand,arr_cand
0a743d,DLH954,EPWA,LIRF,1685030406,1685058564,1684969200,2023-05-25 18:00:06,28158,26961,5584,9519,454,3,3
0a7509,ACA3786,EKCH,RJTT,1691754483,1691773953,1691708400,2023-08-11 13:48:03,19470,18972,5279,44447,1712,5,5
0a7950,AAL3629,LPPT,EKCH,1702265262,1702276194,1702249200,2023-12-11 04:27:42,10932,38793,1570,41040,9647,2,4
0a79af,AFR4322,ESSA,EFHK,1673014902,1673043730,1672959600,2023-01-06 15:21:42,28828,37569,1003,28198,736,2,3
0a7be4,UAL1223,LHBP,KLAX,1682062542,1682066591,1682031600,2023-04-21 09:35:42,4049,502,5077,17563,8125,4,4
0a7c5e,SWA2810,EGKK,EFHK,1685189700,1685241555,1685142000,2023-05-27 14:15:00,51855,22043,6366,38133,5465,2,3
0a7d46,UAL3718,RJTT,LEBL,1698904614,1698953024,1698879600,2023-11-02 06:56:54,48410,2785,6531,16683,6642,1,3
0a7e1b,UAL2412,LEBL,LFPG,1679817594,1679860020,1679785200,2023-03-26 09:59:54,42426,28423,7766,38843,2287,2,2
0a7f73,UAE6034,EFHK,KDEN,1701052062,1701065274,1701039600,2023-11-27 03:27:42,13212,38842,3740,34194,2459,4,3
0a7f83,QTR7292,OMDB,LKPR,1682644359,1682663466,1682636400,2023-04-28 03:12:39,19107,33449,4753,2779,5409,1,5
0a8106,AFR5244,EPWA,KORD,1680459294,1680480897,1680390000,2023-04-02 20:14:54,21603,5414,6952,14993,8567,5,2
0a85b4,SIA9273,LSZH,LEMD,1686790566,1686828671,1686783600,2023-06-15 02:56:06,38105,13664,2000,23622,4277,1,2
0a89e6,UAE4471,KLAX,EKCH,1687627116,1687654916,1687561200,2023-06-24 19:18:36,27800,26343,1605,39030,1418,4,5
0a8aa1,QTR2476,EDDF,LIRF,1697026509,1697044789,1696978800,2023-10-11 14:15:09,18280,8555,3063,18064,3994,1,4
0a8aa8,AFR2372,LFPG,LHBP,1692345276,1692372475,1692313200,2023-08-18 09:54:36,27199,44641,4764,28636,1252,3,2
0a8af6,EZY4620,YSSY,RJTT,1684253634,1684258457,1684191600,2023-05-16 18:13:54,4823,34321,1479,13520,2581,4,3
0a8e26,EZY3486,OTHH,LFPO,1679333622,1679342226,1679266800,2023-03-20 18:33:42,8604,15963,8425,9673,4815,3,3
0a8ff6,DLH7573,RJTT,EGLL,1701596442,1701617072,1701558000,2023-12-03 10:40:42,20630,14489,4892,28592,7520,2,2
0a9354,RYR3813,RJTT,KDEN,1687666569,1687704529,1687647600,2023-06-25 06:16:09,37960,6228,8853,33196,7219,4,2
0a9570,AAL2196,LEMD,KJFK,1698325803,1698372807,1698274800,2023-10-26 15:10:03,47004,15918,298,45740,9415,5,5
0a95ed,QFA4127,RJTT,KDFW,1701450816,1701489479,1701385200,2023-12-01 18:13:36,38663,30727,3322,42377,5552,5,3
0a9673,UAE4199,EKCH,KDEN,1699760040,1699792708,1699743600,2023-11-12 04:34:00,32668,37947,6716,18382,2209,2,3
0a97bc,DLH3033,LFPO,YSSY,1685603685,1685618549,1685574000,2023-06-01 09:14:45,14864,1378,1467,5562,9396,2,3
0a98ac,BAW1474,EPWA,EGLL,1675939533,1675968447,1675897200,2023-02-09 11:45:33,28914,12257,9377,31424,1128,2,4
0a9b68,UAL4834,LFPG,KORD,1692514050,1692535334,1692486000,2023-08-20 08:47:30,21284,7904,8683,40306,8966,3,3
0a9bb7,ACA3528,LFPO,KLAX,1695079734,1695119831,1695078000,2023-09-19 01:28:54,40097,14178,177,39644,2041,3,3
0a9e12,UAL3528,EFHK,WSSS,1684929084,1684955193,1684882800,2023-05-24 13:51:24,26109,6807,2486,23209,391,4,2
0a9ef6,DLH4868,EPWA,LFPG,1690130580,1690158199,1690066800,2023-07-23 18:43:00,27619,31867,7505,49460,1642,4,4
0aa239,SIA7559,LEMD,KDFW,1682502543,1682513438,1682463600,2023-04-26 11:49:03,10895,46448,1736,18525,989,1,1
0aa2d3,UAE9342,OTHH,LPPT,1698337932,1698373432,1698274800,2023-10-26 18:32:12,35500,39543,8391,44477,8691,1,3
0aa66e,UAE8383,LOWW,KJFK,1701044439,1701051146,1701039600,2023-11-27 01:20:39,6707,17776,4277,5582,973,2,1
0aa6d5,DLH2685,LEMD,EDDM,1683260460,1683310675,1683241200,2023-05-05 06:21:00,50215,8,8537,29896,4330,2,1
0aa71c,QFA9186,LFPG,LHBP,1697296548,1697343942,1697238000,2023-10-14 17:15:48,47394,17803,5949,37102,9062,3,5
0aa930,ACA7706,EDDF,LEBL,1679841036,1679847078,1679785200,2023-03-26 16:30:36,6042,907,6842,49591,6165,2,2
0aa950,AFR8480,KDEN,EDDM,1688102712,1688118633,1688079600,2023-06-30 07:25:12,15921,26725,2766,42546,2969,2,4
0aad8e,EZY2428,ESSA,LFPG,1691086665,1691132659,1691017200,2023-08-03 20:17:45,45994,44646,8784,25656,7363,3,1
0ab421,RYR8441,LFPO,LIRF,1693731927,1693765509,1693695600,2023-09-03 11:05:27,33582,40924,5840,26287,3115,3,4
0ab714,UAL459,KDEN,KORD,1697560551,1697564370,1697497200,2023-10-17 18:35:51,3819,19515,7276,13286,283,3,4
0ab8ea,QTR2228,EGLL,LFPO,1701972024,1702006369,1701903600,2023-12-07 19:00:24,34345,16586,6687,14222,4498,5,4
0ab96b,UAE4825,KDEN,EGKK,1679621199,1679646626,1679612400,2023-03-24 02:26:39,25427,36504,4358,48512,2647,3,3
0aba5c,AAL254,EKCH,KATL,1691646768,1691677801,1691622000,2023-08-10 07:52:48,31033,11611,5354,5974,9008,4,1
0aba84,AAL1111,LKPR,EDDM,1695305061,1695321581,1695250800,2023-09-21 16:04:21,16520,36539,6745,48688,6616,2,4
0abce4,UAL2637,LFPG,VHHH,1697480214,1697530859,1697410800,2023-10-16 20:16:54,50645,7500,5628,9990,9408,2,3
0abea3,AAL1910,EDDM,LFPG,1686332865,1686382025,1686265200,2023-06-09 19:47:45,49160,17359,5809,46665,5810,4,4
0ac078,AAL608,ESSA,KDEN,1676253477,1676285390,1676242800,2023-02-13 02:57:57,31913,48587,1476,15592,7633,3,3
0ac160,BAW7456,EPWA,LFPG,1699071855,1699084192,1699052400,2023-11-04 05:24:15,12337,37533,3969,35997,8925,5,1
0ac2e4,EZY6574,LEMD,LEBL,1678934334,1678950635,1678921200,2023-03-16 03:38:54,16301,19670,8228,16017,6178,2,2
0ac5c7,ACA2601,ESSA,EKCH,1695904293,1695946776,1695855600,2023-09-28 14:31:33,42483,48711,3524,44452,1419,1,2
0ac5d8,BAW1952,LEMD,ENGM,1681818390,1681860209,1681772400,2023-04-18 13:46:30,41819,42715,4144,48404,9573,5,4
0ac795,EZY8399,KORD,KATL,1686022722,1686058008,1686006000,2023-06-06 05:38:42,35286,21967,4774,36731,5069,3,5
0ac7f1,SIA4216,YSSY,EDDF,1681085985,1681112150,1681081200,2023-04-10 02:19:45,26165,38434,4458,37900,4551,1,3
0ac957,SWA2251,YSSY,WSSS,1674865536,1674894074,1674860400,2023-01-28 01:25:36,28538,47024,6791,13960,9468,5,5
0acaa2,AAL4599,VHHH,OTHH,1675909092,1675924996,1675897200,2023-02-09 03:18:12,15904,42845,8329,40295,960,5,1
0ad056,ACA9297,KDEN,LEMD,1674807189,1674843610,1674774000,2023-01-27 09:13:09,36421,20469,5570,23691,748,5,1
0ad17c,DAL9274,EPWA,LEBL,1688461362,1688487987,1688425200,2023-07-04 11:02:42,26625,15526,5421,24394,9430,2,2
0ad190,AFR6626,EHAM,KDFW,1703831223,1703834239,1703804400,2023-12-29 07:27:03,3016,1115,7096,17527,2086,4,2
0ad340,RYR2649,LFPG,OTHH,1690948287,1690982598,1690930800,2023-08-02 05:51:27,34311,48630,3762,47186,2523,2,2
0ad3df,EZY3079,KJFK,KATL,1690564587,1690611764,1690498800,2023-07-28 19:16:27,47177,49002,5263,44253,842,2,1
0ad71e,BAW8570,KORD,VHHH,1692701313,1692716684,1692658800,2023-08-22 12:48:33,15371,13925,3927,16172,9435,4,1
0adb4b,EZY480,ESSA,EGLL,1686799521,1686814042,1686783600,2023-06-15 05:25:21,14521,36765,8201,46375,5879,3,3
0adbc3,SWA7054,ENGM,KDEN,1693573305,1693613292,1693522800,2023-09-01 15:01:45,39987,34894,9716,49893,7122,3,3
0adc70,QTR8523,LEBL,EFHK,1677475077,1677511819,1677452400,2023-02-27 06:17:57,36742,579,6542,39586,8365,5,5
0adf91,ACA4574,LEBL,KLAX,1697600520,1697621521,1697583600,2023-10-18 05:42:00,21001,21852,4422,37215,1415,3,2
0ae0f8,AFR5253,LOWW,KDFW,1678945878,1678952576,1678921200,2023-03-16 06:51:18,6698,5549,4647,19400,3427,4,1
0ae468,BAW6054,KATL,EHAM,1682578284,1682630293,1682550000,2023-04-27 08:51:24,52009,38659,1664,28983,4435,1,5
0ae644,QFA4784,LKPR,LEMD,1695236088,1695246643,1695164400,2023-09-20 20:54:48,10555,8657,4986,18328,5739,5,1
0ae768,SIA1147,WSSS,EGKK,1700015241,1700055076,1700002800,2023-11-15 03:27:21,39835,7466,8046,13997,4194,3,4
0ae924,QFA6320,LEBL,LIRF,1695430506,1695440221,1695423600,2023-09-23 02:55:06,9715,19298,4920,30490,1762,2,5
0ae9a9,DAL1318,EGKK,LSZH,1682667174,1682695680,1682636400,2023-04-28 09:32:54,28506,38717,1611,46214,4405,1,1
0aea9a,EZY1209,EDDM,YSSY,1677554628,1677589543,1677538800,2023-02-28 04:23:48,34915,4667,7055,7929,2085,1,3
0aee59,QTR5578,ENGM,ESSA,1688495247,1688504262,1688425200,2023-07-04 20:27:27,9015,5936,8709,25857,4995,4,5
0af0a9,BAW8750,KJFK,EGKK,1678165734,1678216151,1678143600,2023-03-07 06:08:54,50417,32674,3535,25334,8266,4,2
0af21f,UAL5141,EGKK,LFPG,1695395613,1695448083,1695337200,2023-09-22 17:13:33,52470,18045,7887,36732,6724,3,4
0af2db,UAL3392,EGKK,EDDF,1703267088,1703292300,1703199600,2023-12-22 18:44:48,25212,30981,1455,14146,2949,4,2
0af66a,RYR5294,LOWW,RJTT,1686226170,1686273222,1686178800,2023-06-08 14:09:30,47052,13099,7551,44064,7394,1,2
0af7d8,UAE605,VHHH,EGKK,1701748293,1701790203,1701730800,2023-12-05 04:51:33,41910,31787,1600,27974,3873,3,1
0af9bd,DAL547,EGLL,LSZH,1690644447,1690652546,1690585200,2023-07-29 17:27:27,8099,27365,3038,42564,7449,1,2
0afd85,AAL8282,KATL,LEMD,1700838633,1700845064,1700780400,2023-11-24 16:10:33,6431,27572,1025,13001,7996,1,3
0afe4b,DAL2727,EGKK,YSSY,1693750161,1693785664,1693695600,2023-09-03 16:09:21,35503,1227,6202,6456,7330,1,1
0aff10,SIA9217,EKCH,LOWW,1687769631,1687813086,1687734000,2023-06-26 10:53:51,43455,34606,4491,6815,9644,5,2
0aff78,BAW2297,YSSY,EHAM,1683766353,1683788766,1683759600,2023-05-11 02:52:33,22413,22223,76,21994,7249,4,3
0b0386,UAE8481,LEBL,LPPT,1697441511,1697488275,1697410800,2023-10-16 09:31:51,46764,4966,4385,2773,833,1,1
0b03d0,SIA7160,EGKK,VHHH,1673537073,1673585322,1673478000,2023-01-12 16:24:33,48249,41877,9420,19349,7761,1,4
0b04d8,QTR5634,EHAM,KJFK,1682744178,1682771578,1682722800,2023-04-29 06:56:18,27400,22217,5259,22175,6655,5,4
0b06f3,QFA4977,LKPR,EDDF,1699705650,1699753459,1699657200,2023-11-11 13:27:30,47809,31657,1023,15010,9325,4,4
0b0706,SIA7703,EPWA,YSSY,1699688883,1699699997,1699657200,2023-11-11 08:48:03,11114,8786,8178,15752,4056,4,1
0b07d0,QTR5142,WSSS,EGLL,1698823521,1698837219,1698793200,2023-11-01 08:25:21,13698,6069,7988,5896,3014,4,2
0b07f3,BAW6282,EGKK,KJFK,1691126973,1691176339,1691103600,2023-08-04 07:29:33,49366,1750,3496,46309,7289,3,2
0b08ab,UAL7677,EKCH,RJTT,1694100807,1694103435,1694041200,2023-09-07 17:33:27,2628,9723,5688,48509,9418,1,4
0b0a6a,UAL932,KATL,KLAX,1689334020,1689349865,1689289200,2023-07-14 13:27:00,15845,31632,2515,44629,8149,2,5
0b0aac,UAL6425,LEMD,KLAX,1683106059,1683142974,1683068400,2023-05-03 11:27:39,36915,16706,5854,25871,468,5,5
0b0aae,UAL3837,LEBL,OTHH,1683864495,1683876040,1683846000,2023-05-12 06:08:15,11545,37843,252,31798,9826,4,5
0b0d26,BAW6645,KATL,KDEN,1693847349,1693891651,1693782000,2023-09-04 19:09:09,44302,4367,6453,13727,3235,3,1
0b0f6b,RYR7935,LIRF,LFPO,1701946593,1701966102,1701903600,2023-12-07 11:56:33,19509,46537,3554,3709,160,5,5
0b0fc2,QFA8435,LKPR,LOWW,1689823131,1689832211,1689807600,2023-07-20 05:18:51,9080,45006,9400,14346,7315,4,4
0b1083,BAW7891,LEMD,EKCH,1678334430,1678346267,1678316400,2023-03-09 05:00:30,11837,4329,5142,49199,8304,2,3
0b109b,UAL100,EDDF,KORD,1674298854,1674317462,1674255600,2023-01-21 12:00:54,18608,19589,2180,17483,1238,4,2
0b11e8,AFR1260,LOWW,LFPG,1684113039,1684135693,1684105200,2023-05-15 03:10:39,22654,12886,3153,38401,9430,2,2
0b1246,SWA1616,KDFW,KATL,1695389757,1695406846,1695337200,2023-09-22 15:35:57,17089,43838,779,33947,1132,3,1
0b126d,QTR2062,EDDM,KDEN,1695611826,1695658287,1695596400,2023-09-25 05:17:06,46461,47764,4598,38923,6184,3,5
0b1307,UAL719,EHAM,LIRF,1693390542,1693428067,1693350000,2023-08-30 12:15:42,37525,44220,6673,1690,5101,2,2
0b1443,QFA2673,EKCH,KDEN,1684306551,1684330774,1684278000,2023-05-17 08:55:51,24223,29142,6553,33828,7639,3,4
0b1507,SIA5191,EDDF,OTHH,1678022784,1678061151,1677970800,2023-03-05 14:26:24,38367,48003,8869,16484,3089,2,2
0b1698,EZY6086,ESSA,EFHK,1701005709,1701021254,1700953200,2023-11-26 14:35:09,15545,25460,4973,46709,1321,3,5
0b18da,ACA3976,LSZH,EDDM,1685235498,1685267015,1685228400,2023-05-28 02:58:18,31517,4967,199,34452,5115,2,5
0b190c,UAL3302,YSSY,LFPG,1699263945,1699315769,1699225200,2023-11-06 10:45:45,51824,19690,9995,35089,6588,1,1
0b19b0,AAL3560,LPPT,EPWA,1676306157,1676348347,1676242800,2023-02-13 17:35:57,42190,15516,2366,41966,9461,4,2
0b1a50,RYR4103,EDDM,LKPR,1685548776,1685560442,1685487600,2023-05-31 17:59:36,11666,4967,8155,40363,3257,3,3
0b1ab8,DLH8815,ENGM,RJTT,1672977135,1673022917,1672959600,2023-01-06 04:52:15,45782,46227,2013,2017,9930,2,5
0b1b30,BAW9584,LEMD,LOWW,1689651813,1689685054,1689634800,2023-07-18 05:43:33,33241,13874,7697,26223,2563,2,4
0b1c2e,SIA9107,EDDF,LKPR,1694026053,1694052504,1693954800,2023-09-06 20:47:33,26451,8132,9096,48924,2420,5,1
0b1c32,UAL3443,ESSA,KATL,1674302796,1674305034,1674255600,2023-01-21 13:06:36,2238,17207,6421,26465,6222,3,2
0b1d88,RYR9354,LHBP,KATL,1687360998,1687384949,1687302000,2023-06-21 17:23:18,23951,14678,3489,40022,7014,5,5
0b2212,QTR4232,EDDM,ESSA,1679744322,1679753512,1679698800,2023-03-25 12:38:42,9190,7366,5325,20566,7541,4,3
0b2474,UAE2675,LEMD,EKCH,1683704547,1683720546,1683673200,2023-05-10 09:42:27,15999,21915,2298,18872,2107,4,5
0b24aa,SIA9128,EHAM,KDEN,1701653877,1701661961,1701644400,2023-12-04 02:37:57,8084,31123,4685,47929,583,4,2
0b251c,RYR4362,OMDB,EKCH,1684337397,1684381009,1684278000,2023-05-17 17:29:57,43612,4077,5410,46640,6542,1,5
0b2542,QTR5462,EGLL,EGKK,1682007144,1682056544,1681945200,2023-04-20 18:12:24,49400,7804,9145,38743,7242,5,3
0b26be,EZY9263,EDDF,EKCH,1680398814,1680416427,1680390000,2023-04-02 03:26:54,17613,48653,7311,16264,6846,3,4
0b2715,DAL6459,EHAM,EGKK,1676978322,1677029824,1676934000,2023-02-21 12:18:42,51502,22288,8694,49862,3555,2,1
0b28f8,BAW782,KDEN,KORD,1703693298,1703722959,1703631600,2023-12-27 17:08:18,29661,210,7038,15047,9605,5,5
0b2af4,ACA2160,ENGM,WSSS,1678494102,1678505879,1678489200,2023-03-11 01:21:42,11777,14805,9862,30521,7717,1,2
0b2f55,QTR4399,EHAM,EGKK,1690045005,1690055102,1689980400,2023-07-22 18:56:45,10097,35737,9619,21947,8253,4,4
0b31c2,QFA2877,KDFW,LSZH,1672592295,1672629146,1672527600,2023-01-01 17:58:15,36851,4478,7289,718,1814,2,4
0b31de,SWA8967,LHBP,YSSY,1682315814,1682329097,1682290800,2023-04-24 07:56:54,13283,2852,9152,31288,9019,2,2
0b3351,UAL7566,EDDF,KJFK,1699009761,1699017498,1698966000,2023-11-03 12:09:21,7737,6236,8381,17486,6592,4,5
0b3359,SWA4007,EDDF,KJFK,1702300590,1702346226,1702249200,2023-12-11 14:16:30,45636,1910,7558,29695,4441,3,3
0b33e4,BAW5710,LFPG,KLAX,1694880126,1694896066,1694818800,2023-09-16 18:02:06,15940,43419,6901,27534,4454,2,3
0b37ca,EZY8203,YSSY,EGKK,1680741375,1680792336,1680735600,2023-04-06 02:36:15,50961,17750,2613,21701,3924,5,5
0b391a,RYR3769,KORD,EDDM,1696988895,1697026738,1696978800,2023-10-11 03:48:15,37843,37277,9824,12642,8077,1,4
0b39a0,QTR5735,EDDF,LEBL,1699458255,1699505276,1699398000,2023-11-08 16:44:15,47021,21813,2837,9776,6278,1,5
0b3af0,SIA3578,LOWW,LFPO,1684926336,1684963176,1684882800,2023-05-24 13:05:36,36840,11094,1512,5793,8780,3,2
0b3c6d,QFA5739,LPPT,OTHH,1689239088,1689245452,1689202800,2023-07-13 11:04:48,6364,23336,8990,33928,4383,1,4
0b3dd7,QTR3795,VHHH,OTHH,1702808580,1702846564,1702767600,2023-12-17 11:23:00,37984,41535,6025,49486,9640,5,5
0b3ddd,UAL3308,KJFK,EDDM,1699544484,1699560006,1699484400,2023-11-09 16:41:24,15522,37405,864,8703,5317,5,3
0b4026,UAL2954,EFHK,WSSS,1683335532,1683372405,1683327600,2023-05-06 03:12:12,36873,3623,7750,12745,8437,5,4
0b41a5,BAW1695,EKCH,EHAM,1678686879,1678731955,1678662000,2023-03-13 06:54:39,45076,22630,1464,22493,8670,1,5
0b41d2,AFR3003,LIRF,VHHH,1677581955,1677628100,1677538800,2023-02-28 11:59:15,46145,13183,5271,26549,3017,1,2
0b4275,ACA2152,LEBL,LFPG,1690540518,1690568556,1690498800,2023-07-28 12:35:18,28038,45131,7532,29045,8997,5,3
0b4314,AFR7943,EGKK,KDEN,1696202604,1696238745,1696201200,2023-10-02 01:23:24,36141,47350,4840,8627,8466,3,1
0b46be,QFA8246,EGKK,LOWW,1678144626,1678182712,1678143600,2023-03-07 00:17:06,38086,35793,6050,3945,9704,1,1
0b49ef,SWA8348,LHBP,VHHH,1687321647,1687324762,1687302000,2023-06-21 06:27:27,3115,30465,6735,28225,6913,5,2
0b4b03,SWA1897,LFPG,EPWA,1692803268,1692831159,1692745200,2023-08-23 17:07:48,27891,5791,7092,37527,7442,4,4
0b4c80,DLH6056,KDFW,KLAX,1691646294,1691648363,1691622000,2023-08-10 07:44:54,2069,39984,39,30255,5082,3,2
0b4ca0,UAL7880,LEBL,LKPR,1698001131,1698015739,1697929200,2023-10-22 20:58:51,14608,40983,2092,31471,2120,2,5
0b4e64,QFA6468,EFHK,LPPT,1685575791,1685587225,1685574000,2023-06-01 01:29:51,11434,42737,12,10897,618,4,2
0b4f5e,SIA806,LEBL,KDFW,1698194955,1698223004,1698188400,2023-10-25 02:49:15,28049,12625,983,40670,7674,2,4
0b5064,RYR1499,EKCH,LKPR,1678382346,1678402260,1678316400,2023-03-09 18:19:06,19914,32848,3527,17659,9366,5,4
0b5353,AFR7504,KATL,LEBL,1689162993,1689166236,1689116400,2023-07-12 13:56:33,3243,9823,9962,21987,8756,1,5
0b5714,QTR2338,LEMD,ENGM,1673539284,1673565360,1673478000,2023-01-12 17:01:24,26076,34351,5647,31789,3292,3,5
0b57da,SWA7373,YSSY,KATL,1676287968,1676292271,1676242800,2023-02-13 12:32:48,4303,16707,3621,19461,8000,4,3
0b57fb,ACA6719,WSSS,ESSA,1683172437,1683179006,1683154800,2023-05-04 05:53:57,6569,12438,2646,41089,8403,1,1
0b5a24,UAL8070,EKCH,LHBP,1679401254,1679444630,1679353200,2023-03-21 13:20:54,43376,4203,5140,18401,4353,5,5
0b5a74,SWA7915,LKPR,LPPT,1688555853,1688575054,1688511600,2023-07-05 13:17:33,19201,7222,2483,11677,3110,1,4
0b5b2e,AAL1837,WSSS,EFHK,1697533524,1697549859,1697497200,2023-10-17 11:05:24,16335,6304,673,11272,854,3,3
0b5b8c,RYR6331,ESSA,EHAM,1693653660,1693690170,1693609200,2023-09-02 13:21:00,36510,5407,804,48281,1414,5,2
0b5d11,SWA1675,LPPT,WSSS,1699321212,1699360116,1699311600,2023-11-07 02:40:12,38904,40216,7209,11482,849,2,4
0b5f92,SIA4446,KDEN,LEBL,1685074443,1685096081,1685055600,2023-05-26 06:14:03,21638,27890,6274,49428,1996,4,3
0b6194,AAL7359,EHAM,KORD,1687217703,1687258150,1687215600,2023-06-20 01:35:03,40447,5018,8004,22234,9798,3,3
0b639f,RYR7062,ESSA,LEBL,1690471641,1690508819,1690412400,2023-07-27 17:27:21,37178,30009,1544,12538,5271,4,1
0b63ec,AAL4030,EFHK,EHAM,1675234419,1675247825,1675206000,2023-02-01 07:53:39,13406,31556,76,13620,8434,2,3
0b647a,AFR277,OTHH,EDDF,1702686699,1702696022,1702681200,2023-12-16 01:31:39,9323,22307,4497,45262,7247,3,3
0b65b8,BAW8499,YSSY,LKPR,1674744243,1674763663,1674687600,2023-01-26 15:44:03,19420,23315,9904,9685,9525,5,3
0b672d,QFA3991,EPWA,LEBL,1674377241,1674382201,1674342000,2023-01-22 09:47:21,4960,35416,6666,46208,2629,1,3
0b67d2,DAL1888,LOWW,LEBL,1689233679,1689259125,1689202800,2023-07-13 09:34:39,25446,12392,9542,19052,8183,3,4
0b6d8a,UAE1829,EGKK,ESSA,1694407761,1694413661,1694386800,2023-09-11 06:49:21,5900,47384,9685,23726,1202,4,1
0b6d94,DAL8425,LHBP,KATL,1686182952,1686223491,1686178800,2023-06-08 02:09:12,40539,10352,8581,33823,4215,4,1
0b6dbc,SWA8020,EPWA,EDDF,1695078441,1695128814,1695078000,2023-09-19 01:07:21,50373,15132,4330,41035,6687,5,1
0b6fd1,DLH8331,LEBL,LIRF,1693895025,1693944660,1693868400,2023-09-05 08:23:45,49635,49879,7694,46665,9911,4,5
0b7139,AAL6575,LPPT,EFHK,1683025944,1683065188,1682982000,2023-05-02 13:12:24,39244,27261,9621,44180,6508,2,4
0b746a,EZY8247,RJTT,LOWW,1672944585,1672949523,1672873200,2023-01-05 19:49:45,4938,46604,3833,23964,3071,5,1
0b76aa,BAW4529,KORD,YSSY,1676015712,1676051779,1675983600,2023-02-10 08:55:12,36067,5669,2092,41979,6333,4,4
0b7827,AFR9645,KATL,LSZH,1693153635,1693169145,1693090800,2023-08-27 18:27:15,15510,35889,1557,1227,8318,3,1
0b7c9b,EZY6467,EDDF,LHBP,1680200646,1680214149,1680130800,2023-03-30 20:24:06,13503,20069,893,39015,9751,2,5
0b8089,QTR4092,KDEN,OTHH,1678262175,1678293144,1678230000,2023-03-08 08:56:15,30969,8937,3952,48601,6188,1,4
0b83c6,UAL5126,YSSY,LFPO,1690874421,1690909854,1690844400,2023-08-01 09:20:21,35433,49604,8682,14140,9173,4,1
0b8490,QTR4738,OTHH,VHHH,1688284308,1688303634,1688252400,2023-07-02 09:51:48,19326,9267,9836,12204,5341,3,4
0b849c,UAL8269,YSSY,EFHK,1703957547,1703975521,1703890800,2023-12-30 18:32:27,17974,15676,4710,30397,1475,1,5
0b8a14,BAW1355,LIRF,ESSA,1690792680,1690832970,1690758000,2023-07-31 10:38:00,40290,5014,6651,32537,3138,3,5
0b8a69,DAL5869,LPPT,OTHH,1678807515,1678852080,1678748400,2023-03-14 16:25:15,44565,31857,3062,1757,5172,4,5
0b8d3f,AFR357,LEBL,LPPT,1701578370,1701602777,1701558000,2023-12-03 05:39:30,24407,39464,6237,13256,1672,3,5
0b8d45,SWA1069,LFPO,LHBP,1679593062,1679624482,1679526000,2023-03-23 18:37:42,31420,25288,9083,44481,7564,1,3
0b8e0f,SWA821,KJFK,EFHK,1688277183,1688308567,1688252400,2023-07-02 07:53:03,31384,16305,9441,9496,2297,3,5
0b91a4,QTR4742,LSZH,EDDF,1675035159,1675075601,1675033200,2023-01-30 00:32:39,40442,18359,3621,19927,2744,4,4
0b9267,SIA345,LFPG,LHBP,1700995437,1701036468,1700953200,2023-11-26 11:43:57,41031,45892,6821,10685,1711,1,5
0b9360,UAE4407,EGLL,KDFW,1682554932,1682581126,1682550000,2023-04-27 02:22:12,26194,35306,4890,13065,1768,4,1
0b939c,SIA4998,LSZH,EDDF,1680430299,1680443027,1680390000,2023-04-02 12:11:39,12728,1154,5833,12533,3300,3,4
0b964a,QFA831,KATL,EFHK,1675331637,1675343979,1675292400,2023-02-02 10:53:57,12342,49829,6422,9310,8396,5,4
0b971c,BAW6946,KDEN,EDDF,1680340161,1680348471,1680303600,2023-04-01 11:09:21,8310,19416,9588,3731,3011,5,5
0b9742,BAW7128,EDDF,OTHH,1679078781,1679104128,1679007600,2023-03-17 19:46:21,25347,10535,1491,13587,3760,1,1
0b99a5,DAL4579,EDDF,KDEN,1679223948,1679265603,1679180400,2023-03-19 12:05:48,41655,40024,2300,35688,7056,2,5
0b9b18,SWA7811,KDEN,KDFW,1703905587,1703933870,1703890800,2023-12-30 04:06:27,28283,14788,255,48275,5634,2,5
0b9b2d,EZY1718,ESSA,LIRF,1690329360,1690370284,1690326000,2023-07-26 01:56:00,40924,1312,1060,7142,2540,3,1
0b9c96,SIA9827,EDDM,KLAX,1686140460,1686193483,1686092400,2023-06-07 14:21:00,53023,31448,411,5653,6903,4,2
0b9d8f,UAE1800,EHAM,LEMD,1685243829,1685263962,1685228400,2023-05-28 05:17:09,20133,36487,9296,29879,207,1,1
0b9ddf,DLH7305,LFPO,EGLL,1679075028,1679083862,1679007600,2023-03-17 18:43:48,8834,13675,9116,49558,5987,4,3
0b9e32,EZY2399,ENGM,LKPR,1681109577,1681137540,1681081200,2023-04-10 08:52:57,27963,13379,2981,19426,1710,4,3
0b9ebe,ACA1737,EFHK,ENGM,1680618420,1680652196,1680562800,2023-04-04 16:27:00,33776,6780,5229,8480,3993,1,2
0ba0ea,SIA5354,EDDF,LPPT,1692945669,1692988859,1692918000,2023-08-25 08:41:09,43190,20184,7260,42248,5187,4,3
0ba1e0,ACA4337,LIRF,EDDF,1703785731,1703825284,1703718000,2023-12-28 18:48:51,39553,33483,2316,49754,7409,1,3
0ba3fb,ACA4252,ESSA,LEBL,1682396886,1682438566,1682377200,2023-04-25 06:28:06,41680,24847,4199,21111,5304,3,2
0ba532,ACA7627,OTHH,LFPO,1691661033,1691664035,1691622000,2023-08-10 11:50:33,3002,6656,3298,35869,5070,3,2
0ba627,QFA2991,LIRF,VHHH,1679675808,1679722133,1679612400,2023-03-24 17:36:48,46325,39151,3647,37074,7544,2,4
